,index,title,author,total words,vividness,passive voice,all adverbs,ly-adverbs,non-ly-adverbs,year,genres,num final genres
8146,8722,Demon in White,Christopher Ruocchio,286907.0,55.08,6.84,2.03,0.61,1.42,2020.0,"['Adult', 'Fantasy', 'Science Fiction']",3
8147,8723,All the Light We Cannot See,Anthony Doerr,127812.0,88.4,5.24,2.13,0.66,1.47,2014.0,"['Historical Fiction', 'Historical', 'Adult']",3
8148,8724,The Scent of Danger,Fiona Buckley,85582.0,42.51,9.63,3.69,1.23,2.45,,"['Mystery', 'Historical Fiction', 'Historical']",3
8149,8725,The Trials of Koli,M. R. Carey,140204.0,40.96,9.19,2.6,0.28,2.32,2020.0,"['Science Fiction', 'Fantasy', 'Young Adult']",3
8150,8726,Ravencry,Ed McDonald,127409.0,54.04,8.97,2.18,0.72,1.47,2018.0,"['Fantasy', 'Adult']",2
8151,8727,Crown of Feathers,Nicki Pau Preto,152771.0,51.57,7.95,2.87,1.14,1.74,2019.0,"['Fantasy', 'Young Adult', 'Romance']",3
8152,8728,River Sing Me Home,Eleanor Shearer,92154.0,54.47,6.58,2.55,0.7,1.85,2023.0,"['Historical Fiction', 'Historical', 'Literary Fiction', 'Adult', 'Contemporary']",5
8153,8729,Contraband,Stuart Woods,60306.0,41.66,8.46,2.89,0.64,2.25,2019.0,"['Mystery', 'Thriller', 'Crime', 'Suspense']",4
8154,8730,John Rader,Ian Quarry,79830.0,53.02,6.81,2.51,0.38,2.13,2020.0,['Thriller'],1
8155,8731,Crisis,Felix Francis,93685.0,32.89,9.29,3.97,1.48,2.5,2018.0,"['Mystery', 'Crime', 'Thriller']",3
8156,8732,I’ve Seen the End of You,W. Lee Warren,86893.0,36.77,8.01,2.91,0.87,2.05,2020.0,"['Memoir', 'Biography']",2
8157,8733,Those Who Are Saved,Alexis Landau,113526.0,69.7,5.17,2.74,0.98,1.76,2021.0,"['Historical Fiction', 'Romance', 'Historical']",3
8158,8734,The Red Hunter,Lisa Unger,109619.0,44.45,8.98,2.73,0.72,2.0,2017.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
8159,8735,The Girl in the Middle,Anais Granofsky,50368.0,60.47,6.21,2.95,1.45,1.5,2022.0,"['Memoir', 'Biography']",2
8160,8736,The Library,Bella Osbosne,94394.0,44.82,9.75,2.6,0.92,1.67,2021.0,"['Contemporary', 'Romance', 'Adult']",3
8161,8737,Pirata,Patrick Hasburgh,69519.0,49.14,9.27,2.92,0.94,1.99,2018.0,"['Crime', 'Suspense']",2
8162,8738,Speaking Bones,Ken Liu,358521.0,54.06,6.36,2.46,0.84,1.62,2022.0,"['Fantasy', 'Adult', 'Science Fiction']",3
8163,8739,The Wind in the Willows,Kenneth Grahame,59693.0,63.55,6.25,4.52,1.79,2.73,1908.0,"['Fantasy', 'Classics', 'Young Adult', 'Adventure']",4
8164,8740,Organ Donor,Patrick Logan,43088.0,40.33,8.09,3.04,1.17,1.88,2018.0,"['Mystery', 'Crime', 'Thriller']",3
8165,8741,Missing Parts,Lucinda Berry,79539.0,37.4,9.99,2.69,0.79,1.9,2016.0,"['Thriller', 'Mystery', 'Contemporary', 'Crime']",4
8166,8742,The House Guests,Emilie Richards,144017.0,39.0,10.36,3.14,0.92,2.22,2021.0,"['Thriller', 'Mystery', 'Contemporary', 'Suspense']",4
8167,8744,Last Ferry Home,Kent Harrington,80623.0,41.5,9.74,2.31,0.76,1.55,2018.0,"['Mystery', 'Thriller']",2
8168,8745,Rogue Protocol,Martha Wells,35166.0,32.52,9.27,2.49,0.94,1.55,2018.0,"['Adult', 'Fantasy', 'Science Fiction']",3
8169,8746,When I Was the Greatest,Jason Reynolds,61936.0,51.82,8.11,3.26,0.93,2.33,2014.0,"['Young Adult', 'Contemporary']",2
8170,8747,The Obsidian Tower,Melissa Caruso,141745.0,50.1,7.93,2.85,1.13,1.72,2020.0,"['Fantasy', 'Adult']",2
8171,8748,"Star Trek, The Antares Maelstrom",Greg Cox,99554.0,41.88,7.3,3.12,1.45,1.67,2019.0,"['Fantasy', 'Science Fiction']",2
8172,8749,The Hardy Boys: The Secret Agent On Flight,Franklin W. Dixon,32685.0,46.53,6.58,2.96,1.3,1.66,1967.0,"['Mystery', 'Young Adult', 'Adventure', 'Classics', 'Crime']",5
8173,8750,They Mostly Come Out At Night,Benedict Patrick,72831.0,53.06,7.48,3.21,1.11,2.09,2016.0,"['Fantasy', 'Horror']",2
8174,8751,Death on the Beach,Anna Johannsen,89882.0,26.24,9.69,4.06,1.55,2.51,2018.0,"['Mystery', 'Thriller', 'Crime', 'Suspense']",4
8175,8752,Joe Ledger: Special Ops,Jonathan Maberry,89527.0,52.04,7.17,2.5,0.92,1.58,2014.0,"['Horror', 'Thriller', 'Science Fiction']",3
8176,8753,Blood Heir,Ilona Andrews,95179.0,61.34,7.34,2.08,0.67,1.41,2021.0,"['Fantasy', 'Paranormal', 'Romance']",3
8177,8754,The Comedy of Errors,William Shakespeare,16067.0,31.29,6.12,2.83,0.32,2.5,1594.0,['Classics'],1
8178,8755,The Light of the Fireflies,Paul Pen,92675.0,61.11,5.79,1.81,0.31,1.49,2013.0,"['Thriller', 'Mystery', 'Contemporary', 'Suspense', 'Horror']",5
8179,8756,The Package,Sebastian Fitzek,66789.0,48.29,8.32,3.57,1.39,2.18,2016.0,"['Thriller', 'Crime', 'Mystery', 'Adult']",4
8180,8757,The After Wife,Cass Hunter,95545.0,40.58,9.59,3.52,1.31,2.21,2018.0,"['Adult', 'Contemporary', 'Romance', 'Fantasy', 'Science Fiction']",5
8181,8759,Pimiko and the Uncharted Island,Forthright,101593.0,48.31,9.23,3.58,1.69,1.89,2022.0,"['Fantasy', 'Paranormal', 'Romance']",3
8182,8760,Magic Hour,Kristin Hannah,118479.0,57.2,7.92,3.27,1.13,2.14,2006.0,"['Romance', 'Contemporary', 'Mystery']",3
8183,8761,Agent of Enchantment,C. N. Crawford & Alex Rivers,81903.0,66.76,6.8,2.71,1.19,1.52,2017.0,"['Fantasy', 'Paranormal', 'Romance', 'Mystery']",4
8184,8762,Relic of Sorrows,Lindsay Buroker,85291.0,42.28,9.04,2.54,0.96,1.59,2016.0,"['Science Fiction', 'Romance', 'Adventure', 'Fantasy']",4
8185,8763,Deep Black,Sean McFate,83577.0,48.27,7.62,2.1,0.69,1.41,2017.0,"['Suspense', 'Thriller', 'Mystery']",3
8186,8764,In Plain Sight,Linda Castillo,15875.0,55.55,7.06,1.97,0.69,1.28,2019.0,"['Mystery', 'Thriller', 'Crime']",3
8187,8765,The Book of M,Peng Shepherd,148531.0,47.88,8.52,3.77,1.21,2.57,2018.0,"['Fantasy', 'Science Fiction', 'Adult']",3
8188,8766,"Walden, or Life in the Woods",Henry David Thoreau,116139.0,57.05,6.89,3.28,1.15,2.13,1854.0,"['Classics', 'Memoir', 'Biography']",3
8189,8767,Children of Blood and Bone,Tomi Adeyemi,134676.0,72.54,6.28,1.88,0.38,1.5,2018.0,"['Fantasy', 'Young Adult', 'Romance']",3
8190,8768,Not the Type: Finding My Place in the Real World,Camilla Thurlow,76595.0,29.54,9.06,4.53,1.86,2.67,2020.0,"['Memoir', 'Biography']",2
8191,8769,The Rainbow,Carly Schabowski,93415.0,51.4,7.83,3.28,0.79,2.48,2021.0,"['Historical Fiction', 'Historical', 'Adult']",3
8192,8770,State of Fear,Tim Ayliffe,94000.0,43.6,8.84,2.18,0.57,1.61,2019.0,"['Thriller', 'Crime', 'Mystery', 'Adult']",4
8193,8771,Escaping Peril,Tui T. Sutherland,60594.0,57.27,9.29,3.8,1.57,2.22,2016.0,"['Fantasy', 'Young Adult', 'Adventure']",3
8194,8772,The Turn of the Key,Ruth Ware,99686.0,51.32,8.19,3.61,1.4,2.2,2019.0,"['Thriller', 'Mystery', 'Suspense', 'Horror']",4
8195,8773,Westside Saints,W. M. Akers,87263.0,56.95,7.94,2.22,0.67,1.55,2020.0,"['Fantasy', 'Mystery', 'Historical Fiction', 'Science Fiction']",4
8196,8774,Rising Tiger,Brad Thor,95592.0,39.88,8.96,2.71,0.91,1.8,2022.0,"['Thriller', 'Mystery', 'Suspense']",3
8197,8775,Exodus,Lisa Farrell,35737.0,46.27,8.23,2.28,0.77,1.51,2016.0,['Science Fiction'],1
8198,8776,The City Inside,Samit Basu,77036.0,35.14,9.33,3.3,1.16,2.14,2020.0,"['Adult', 'Fantasy', 'Science Fiction']",3
8199,8777,You Will Know Me,Megan Abbott,81266.0,61.54,7.02,2.75,0.81,1.94,2016.0,"['Thriller', 'Mystery', 'Adult', 'Contemporary']",4
8200,8778,This Is Not a Book About Benedict Cumberbatch,Tabitha Carvan,51761.0,31.27,8.68,3.79,1.36,2.43,2022.0,"['Memoir', 'Adult', 'Biography']",3
8201,8779,Dangerous Games,Danielle Steel,84958.0,21.14,10.44,3.05,0.9,2.15,2017.0,"['Romance', 'Mystery', 'Thriller', 'Suspense', 'Contemporary']",5
8202,8780,Slobberknocker,Jim Ross & Paul O’Brien,96710.0,29.43,8.24,2.91,0.98,1.93,2017.0,"['Biography', 'Memoir']",2
8203,8781,Outcasts,Alan Janney,86121.0,55.15,7.43,2.76,0.99,1.77,2016.0,['Science Fiction'],1
8204,8782,Greenlight,Benjamin Stevenson,98755.0,55.53,8.9,2.79,0.85,1.94,2018.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
8205,8783,Marauder,Clive Cussler,96645.0,49.93,8.13,2.29,0.72,1.57,2020.0,"['Adventure', 'Thriller', 'Suspense', 'Mystery']",4
8206,8784,I Can Give You Anything But Love,Gary Indiana,62201.0,55.39,5.97,3.27,1.62,1.65,2015.0,"['Memoir', 'Biography']",2
8207,8785,The Rosie Result,Graeme Simsion,83258.0,24.31,10.9,2.96,1.27,1.69,2019.0,"['Contemporary', 'Romance', 'Adult']",3
8208,8786,The Empty Place at the Table,John Ellsworth & Jode Jurgensen,70895.0,35.03,8.93,3.33,0.87,2.46,2017.0,['Mystery'],1
8209,8787,Stardust,Neil Gaiman,62654.0,68.88,6.73,2.87,0.9,1.97,1998.0,"['Fantasy', 'Romance', 'Young Adult', 'Adventure']",4
8210,8788,Empire Ascendant,Dietmar Arthur Wehr,51450.0,26.49,9.67,3.2,1.07,2.13,2018.0,['Science Fiction'],1
8211,8789,The Last Snow,Stina Jackson,96052.0,66.0,7.75,2.38,0.7,1.68,2020.0,"['Crime', 'Thriller', 'Mystery', 'Contemporary']",4
8212,8790,The Hardy Boys: The Clue In the Embers,Franklin W. Dixon,34038.0,48.0,6.75,2.73,1.13,1.61,1955.0,"['Mystery', 'Young Adult', 'Adventure', 'Classics']",4
8213,8791,Winter Kept Us Warm,Anne Raeff,79781.0,40.97,8.56,2.92,0.74,2.18,2018.0,"['Historical Fiction', 'Literary Fiction']",2
8214,8792,Cinderella Is Dead,Kalynn Bayron,84852.0,59.51,7.67,2.26,0.79,1.47,2020.0,"['Fantasy', 'Young Adult', 'Romance']",3
8215,8793,The Darkening,Sunya Mara,109611.0,71.32,6.44,1.76,0.47,1.3,2022.0,"['Fantasy', 'Young Adult', 'Romance', 'Mystery']",4
8216,8794,Watch Over You,M. J. Ford,87320.0,40.01,8.69,2.74,1.1,1.64,2020.0,"['Crime', 'Mystery', 'Thriller']",3
8217,8795,Kings of Shadow and Stone,Anastasia King,214468.0,60.37,6.68,2.12,0.62,1.5,2022.0,"['Fantasy', 'Romance']",2
8218,8796,Wise Children,Angela Carter,93195.0,65.73,6.38,2.81,0.65,2.16,1991.0,"['Historical Fiction', 'Classics']",2
8219,8797,Wings of Fury,Emily R. King,82118.0,62.09,6.61,2.33,0.72,1.61,2021.0,"['Fantasy', 'Young Adult', 'Historical Fiction', 'Historical']",4
8220,8798,And There He Kept Her,Joshua Moehling,93197.0,53.96,7.65,2.03,0.45,1.58,2022.0,"['Thriller', 'Mystery', 'Suspense']",3
8221,8799,Harley Merlin and the Mystery Twins,Bella Forrest,112340.0,36.37,8.3,3.13,1.16,1.97,2018.0,"['Fantasy', 'Young Adult', 'Paranormal']",3
8222,8800,Mortal Fear,Robin Cook,77196.0,46.23,8.36,2.9,1.31,1.59,1988.0,"['Thriller', 'Mystery', 'Suspense', 'Horror']",4
8223,8801,The Ones that Got Away,Stephen Graham Jones,89293.0,55.61,7.75,3.12,0.54,2.58,2010.0,"['Horror', 'Thriller', 'Adult']",3
8224,8802,The Past Is Red,Catherynne M. Valente,38871.0,60.88,8.02,3.12,0.88,2.24,2021.0,"['Science Fiction', 'Fantasy', 'Adult']",3
8225,8804,In Calabria,Peter S. Beagle,31509.0,46.3,7.92,4.4,1.82,2.59,2017.0,['Fantasy'],1
8226,8805,Dark of Night,C. S. Duffy,57469.0,53.21,7.73,2.98,1.35,1.63,2017.0,['Mystery'],1
8227,8806,Cult Classic,Sloane Crosley,75028.0,46.24,8.55,2.71,0.77,1.94,2022.0,"['Thriller', 'Mystery', 'Contemporary', 'Romance', 'Fantasy']",5
8228,8808,The Longest Ride,Nicholas Sparks,126010.0,39.69,8.8,3.3,1.05,2.24,2012.0,"['Romance', 'Contemporary', 'Adult']",3
8229,8809,The Shield of Time,Poul Anderson,126841.0,48.43,7.89,3.57,1.43,2.14,1990.0,"['Fantasy', 'Science Fiction']",2
8230,8810,The Hollow God,J. A. Hutson,73976.0,70.45,7.11,3.17,1.37,1.8,2020.0,['Fantasy'],1
8231,8812,Key West Dead,Mark Nolan,78172.0,63.22,5.42,2.22,0.61,1.62,2021.0,['Thriller'],1
8232,8814,Reveal Me,Tahereh Mafi,17965.0,41.06,9.51,4.07,1.61,2.46,2019.0,"['Fantasy', 'Young Adult', 'Romance', 'Science Fiction']",4
8233,8815,To a Mountain in Tibet,Colin Thubron,59502.0,86.27,4.96,2.32,0.82,1.5,2011.0,['Memoir'],1
8234,8816,The Pale Horse,Agatha Christie,62803.0,34.62,10.24,4.13,1.69,2.44,1961.0,"['Thriller', 'Mystery', 'Crime', 'Classics']",4
8235,8817,Stolen,Elizabeth Gilpin,93646.0,39.34,9.13,3.16,1.28,1.88,2021.0,"['Memoir', 'Biography']",2
8236,8818,The Hardy Boys: Tricks of the Trade,Franklin W. Dixon,29079.0,40.32,8.14,2.59,0.87,1.72,1990.0,"['Mystery', 'Classics']",2
8237,8819,The Life of Mark Twain,Gary Scharnhorst,256387.0,34.97,5.14,2.79,1.18,1.62,2018.0,['Biography'],1
8238,8820,The Art of Memoir,Mary Karr,55265.0,41.56,6.3,3.12,1.09,2.04,2015.0,"['Memoir', 'Biography']",2
8239,8821,When We Believed in Mermaids,Barbara O’Neal,104969.0,64.68,7.43,3.08,1.05,2.03,2019.0,"['Romance', 'Contemporary', 'Mystery']",3
8240,8822,Before Familiar Woods,Ian Pisarcik,75258.0,69.25,6.75,2.11,0.39,1.73,2020.0,"['Thriller', 'Mystery', 'Adult', 'Crime', 'Contemporary']",5
8241,8823,The Forger,Cay Rademacher,86020.0,48.78,8.22,3.07,1.17,1.9,2013.0,"['Historical Fiction', 'Mystery', 'Crime']",3
8242,8824,Blackmark,Jean Lowe Carlson,186548.0,65.24,6.4,2.73,1.01,1.72,2016.0,"['Fantasy', 'Adventure', 'Adult', 'Romance']",4
8243,8825,The Women in the Castle,Jessica Shattuck,103528.0,53.6,7.33,2.69,0.91,1.78,2017.0,"['Historical Fiction', 'Historical']",2
8244,8826,Poly,Paul Dalgarno,86332.0,48.72,9.08,2.74,1.06,1.68,2020.0,['Contemporary'],1
8245,8827,From the Godless Abyss,Abe Moss,57119.0,59.79,5.61,3.42,1.51,1.91,2022.0,['Science Fiction'],1
8246,8828,The Alpha Enigma,W. Michael Gear,133515.0,57.55,7.01,2.5,0.98,1.52,2020.0,"['Science Fiction', 'Thriller', 'Mystery', 'Adult', 'Adventure']",5
8247,8829,Shadow King,Gav Thorpe,147521.0,57.63,6.08,2.05,0.81,1.24,2019.0,"['Historical Fiction', 'Historical', 'Literary Fiction']",3
8248,8830,Akata Warrior,Nnedi Okorafor,108420.0,63.76,8.04,3.2,1.1,2.1,2017.0,"['Fantasy', 'Young Adult']",2
8249,8831,"The Unspeakable, And Other Subjects of Discussion",Meghan Daum,68853.0,40.0,8.43,3.76,1.67,2.09,2014.0,['Memoir'],1
8250,8832,Look Alive Twenty-Five,Janet Evanovich,69295.0,60.37,9.22,1.66,0.5,1.15,2018.0,"['Mystery', 'Romance', 'Crime']",3
8251,8833,In the Coils of the Labyrinth,David Annandale,80855.0,43.13,8.35,2.71,0.73,1.99,2022.0,['Horror'],1
8252,8834,A Thousand Yesteryears,Mae Clair,81872.0,50.58,8.21,2.59,1.08,1.51,2016.0,"['Mystery', 'Thriller', 'Paranormal']",3
8253,8837,The Haunting of Hajji Hotak,Jamil Jan Kochai,52055.0,52.51,5.16,3.14,1.37,1.77,2021.0,"['Horror', 'Contemporary', 'Literary Fiction']",3
8254,8838,Sleeping Beauties,Stephen King & Owen King,234980.0,51.63,8.57,2.49,0.8,1.7,2017.0,"['Horror', 'Fantasy', 'Thriller', 'Mystery', 'Science Fiction']",5
8255,8839,House on Fire,Joseph Finder,96130.0,43.15,8.67,2.97,1.09,1.88,2020.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
8256,8840,The Stars We Steal,Alexa Donne,92000.0,43.02,7.93,3.9,1.6,2.3,2020.0,"['Science Fiction', 'Young Adult', 'Romance', 'Fantasy']",4
8257,8841,Showstopper,Peter Lovesey,87978.0,38.59,10.65,2.44,0.72,1.73,2022.0,"['Mystery', 'Crime', 'Suspense']",3
8258,8842,Gone So Long,Andre Dubus III,158853.0,65.18,8.04,2.69,0.44,2.25,2019.0,"['Literary Fiction', 'Contemporary', 'Adult']",3
8259,8844,Nemesis Games,James S. A. Corey,162050.0,45.17,8.83,2.49,0.65,1.85,2015.0,"['Fantasy', 'Science Fiction']",2
8260,8845,Fugitive Nights,Joseph Wambaugh,95246.0,56.48,7.72,2.43,0.66,1.76,1992.0,"['Mystery', 'Crime', 'Thriller']",3
8261,8846,Much Ado About Nothing,William Shakespeare,22363.0,26.48,8.09,3.52,0.59,2.93,1598.0,"['Classics', 'Romance']",2
8262,8847,The Rules of the Road,C. B. Jones,88368.0,50.01,8.17,2.46,0.74,1.72,2021.0,['Horror'],1
8263,8848,Unsouled,Neal Shusterman,117106.0,43.73,8.77,3.14,0.91,2.23,2013.0,"['Young Adult', 'Science Fiction', 'Fantasy', 'Horror', 'Adventure']",5
8264,8849,American Republics,Alan Taylor,115520.0,36.79,2.72,1.74,0.57,1.17,1995.0,"['History', 'Biography']",2
8265,8850,Change Agent,Daniel Suarez,117572.0,58.31,6.32,3.03,1.28,1.75,2017.0,"['Thriller', 'Fantasy', 'Science Fiction']",3
8266,8851,Shades of Honor,Sandy Williams,80100.0,43.35,8.74,2.26,0.72,1.53,2016.0,"['Science Fiction', 'Romance', 'Adult', 'Fantasy']",4
8267,8852,Navy Blues,Debbie Macomber,59906.0,41.28,9.28,3.24,1.31,1.93,2003.0,"['Romance', 'Contemporary']",2
8268,8853,Wayward,Dana Spiotta,73947.0,46.15,7.88,3.17,1.03,2.15,2021.0,"['Literary Fiction', 'Contemporary']",2
8269,8854,I Am Watching You,Teresa Driscoll,80562.0,42.16,8.77,4.32,1.38,2.94,2017.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
8270,8855,Death’s Beating Heart,Rob J. Hayes,142352.0,51.56,7.46,2.73,0.8,1.93,2022.0,"['Fantasy', 'Adult']",2
8271,8856,The Measure of the Moon,Lisa Preston,96446.0,47.57,7.26,2.42,0.64,1.77,2017.0,"['Mystery', 'Thriller', 'Suspense']",3
8272,8857,Truth and Justice,Fern Michaels,69782.0,32.14,9.65,3.05,0.82,2.23,2020.0,"['Thriller', 'Mystery', 'Crime', 'Romance', 'Suspense']",5
8273,8858,Polaroids From the Dead,Douglas Coupland,37795.0,70.08,5.78,3.25,1.29,1.96,1996.0,['Contemporary'],1
8274,8859,Dying Breath,Helen Phifer,76428.0,41.52,10.33,2.8,0.67,2.13,2017.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
8275,8860,The Believer,Sarah Krasnostein,99153.0,42.09,7.51,3.26,1.26,1.99,2021.0,"['Biography', 'Adult']",2
8276,8861,The Hammer of Eden,Ken Follett,128460.0,47.52,8.72,2.62,0.85,1.77,1993.0,"['Thriller', 'Mystery', 'Crime', 'Adventure', 'Suspense']",5
8277,8862,Curtain,Agatha Christie,56669.0,27.66,10.04,4.66,2.02,2.64,1975.0,"['Thriller', 'Mystery', 'Crime', 'Classics']",4
8278,8863,Bungalow 2,Danielle Steel,110001.0,28.24,10.15,3.45,1.19,2.26,2007.0,"['Romance', 'Contemporary', 'Adult']",3
8279,8864,Fallen Curtain,Ruth Rendell,56037.0,44.55,9.78,3.15,0.96,2.19,1976.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
8280,8865,Nancy Drew: The Mystery of the Ivory Charm,Carolyn Keene,32204.0,37.23,8.03,3.65,1.76,1.89,1936.0,"['Thriller', 'Mystery', 'Classics', 'Young Adult']",4
8281,8866,All Joy and No Fun,Jennifer Senior,80434.0,26.2,7.89,3.43,1.36,2.07,2014.0,['Adult'],1
8282,8867,The Beast of London,L. D. Goffigan,57196.0,44.36,6.89,2.82,1.35,1.47,2017.0,"['Fantasy', 'Paranormal', 'Horror', 'Historical Fiction']",4
8283,8868,Children Under Fire,John Woodrow Cox,95456.0,36.14,6.53,2.57,0.7,1.87,2021.0,['Crime'],1
8284,8869,Black Heart,Anna-Lou Weatherley,79538.0,47.09,8.53,3.84,1.59,2.25,2018.0,"['Thriller', 'Mystery', 'Crime']",3
8285,8870,Imaginary Numbers,Seanan McGuire,111885.0,39.53,10.23,3.23,1.39,1.85,2020.0,"['Fantasy', 'Paranormal', 'Romance', 'Science Fiction']",4
8286,8872,Children Of Dune,Frank Herbert,147099.0,41.64,7.4,2.36,0.77,1.59,1976.0,"['Classics', 'Fantasy', 'Science Fiction']",3
8287,8874,Waking Gods,Sylvain Neuvel,80841.0,23.92,12.7,3.11,0.87,2.24,2017.0,"['Adult', 'Fantasy', 'Science Fiction']",3
8288,8875,Instant Karma,Marissa Meyer,132283.0,51.96,8.76,3.22,1.22,1.99,2020.0,"['Romance', 'Young Adult', 'Contemporary', 'Fantasy']",4
8289,8876,The Pandora Deception,David Bruns & J. R. Olson,95970.0,54.24,6.11,1.88,0.64,1.25,2020.0,['Thriller'],1
8290,8877,The Crying of Lot 49,Thomas Pynchon,46807.0,49.8,7.02,2.95,0.97,1.99,1966.0,"['Classics', 'Mystery', 'Literary Fiction']",3
8291,8878,Dead or Alive,Ken McCoy,88074.0,29.63,10.52,2.83,0.8,2.03,2016.0,['Crime'],1
8292,8879,The Hardy Boys: The Flickering Torch Myster,Franklin W. Dixon,34188.0,53.14,6.79,2.87,1.08,1.79,,"['Mystery', 'Young Adult', 'Adventure', 'Classics', 'Crime']",5
8293,8880,No White Knight,Nicole Snow,133307.0,57.76,7.5,3.17,0.98,2.18,2020.0,"['Romance', 'Mystery', 'Contemporary', 'Adult', 'Suspense']",5
8294,8881,The Liars Wife,Kiersten Modglin,54662.0,41.74,9.36,2.9,0.88,2.02,2020.0,"['Thriller', 'Mystery', 'Suspense']",3
8295,8882,The Pretty One,Keah Brown,80200.0,28.26,8.54,2.92,0.74,2.18,2019.0,['Memoir'],1
8296,8883,The Similars,Rebecca Hanover,94753.0,37.67,9.1,3.04,1.1,1.94,2019.0,"['Young Adult', 'Science Fiction', 'Mystery', 'Fantasy', 'Romance']",5
8297,8884,Godplayer,Robin Cook,88927.0,38.21,8.86,3.17,1.43,1.74,1983.0,"['Thriller', 'Mystery', 'Horror', 'Suspense', 'Crime']",5
8298,8885,The Pale Horseman,Bernard Cornwell,125304.0,49.88,8.49,2.87,0.7,2.17,2006.0,"['Historical Fiction', 'Historical', 'Fantasy', 'Adventure']",4
8299,8886,A Song For Summer,Eva Ibbotson,99754.0,49.95,9.01,2.99,1.06,1.92,1997.0,"['Historical Fiction', 'Romance', 'Young Adult', 'Historical']",4
8300,8888,Dandelion Wine,Ray Bradbury,66555.0,75.36,5.8,2.89,0.83,2.06,1957.0,"['Classics', 'Science Fiction', 'Fantasy', 'Young Adult']",4
8301,8889,Texas Outlaw,James Patterson & Andrew Bourelle,88777.0,50.14,8.37,2.27,0.66,1.62,2020.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
8302,8890,Ash: A Secret History,Mary Gentle,486586.0,65.5,6.58,2.4,0.97,1.43,2000.0,"['Fantasy', 'Historical Fiction', 'Science Fiction', 'Historical']",4
8303,8891,Killing Kate,Alex Lake,91929.0,32.52,10.86,2.89,0.68,2.21,2016.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
8304,8892,The Savage Shore,David Hewson,94300.0,53.13,7.51,2.51,0.57,1.94,2018.0,"['Mystery', 'Crime', 'Thriller']",3
8305,8893,The Door of No Return,Kwame Alexander,27360.0,62.53,7.0,2.3,0.49,1.81,2022.0,"['Historical Fiction', 'Young Adult', 'Historical']",3
8306,8895,The Chronothon,Nathan Van Coops,201191.0,57.79,7.16,2.72,1.05,1.66,2015.0,"['Fantasy', 'Science Fiction', 'Adventure']",3
8307,8896,Black Widows,Cate Quinn,114432.0,49.33,8.58,2.82,0.8,2.02,2021.0,"['Thriller', 'Mystery', 'Crime', 'Adult', 'Suspense']",5
8308,8897,The Falls,Joyce Carol Oates,160281.0,54.74,8.84,3.38,1.45,1.93,2004.0,"['Historical Fiction', 'Literary Fiction', 'Contemporary']",3
8309,8899,Kenogaia,David Bentley Hart,168397.0,59.79,6.41,5.07,2.31,2.75,2021.0,['Fantasy'],1
8310,8900,The Bill of Obligations,Richard Haass,33657.0,14.1,7.61,2.68,1.1,1.58,2023.0,['History'],1
8311,8901,Black Sun Rising,Matthew Carr,122694.0,48.04,7.34,2.73,0.87,1.86,2020.0,"['Mystery', 'Historical Fiction', 'Historical', 'Suspense']",4
8312,8902,The Skaar Invasion,Terry Brooks,128749.0,32.56,9.27,3.43,1.08,2.35,2018.0,"['Adventure', 'Fantasy', 'Science Fiction']",3
8313,8903,Cleopatra’s Dagger,Carole Lawrence,95492.0,59.38,7.13,3.21,1.28,1.93,2022.0,"['Thriller', 'Historical', 'Mystery', 'Historical Fiction']",4
8314,8904,Quantum of Nightmares,Charles Stross,125301.0,55.73,7.05,3.44,1.63,1.81,2022.0,"['Fantasy', 'Horror', 'Science Fiction']",3
8315,8905,Hard Revolution,George Pelecanos,105010.0,54.23,6.82,1.97,0.49,1.49,2004.0,"['Crime', 'Mystery', 'Thriller', 'Historical Fiction']",4
8316,8906,Kumquat,Jeff Strand,73179.0,39.33,11.02,3.67,1.43,2.25,2014.0,"['Romance', 'Contemporary', 'Adventure', 'Horror']",4
8317,8907,Ark,Veronica Roth,10641.0,75.88,6.94,2.29,0.52,1.78,2019.0,['Science Fiction'],1
8318,8908,Solaris,Stanislaw Lem,72895.0,50.17,8.46,3.44,1.5,1.93,1961.0,"['Classics', 'Fantasy', 'Science Fiction']",3
8319,8909,Daughters of the Bride,Susan Mallery,112558.0,40.21,11.09,3.03,0.94,2.09,2016.0,"['Romance', 'Contemporary', 'Adult']",3
8320,8910,In the Name of Truth,Viveca Sten,98597.0,43.95,10.1,3.18,1.04,2.15,2015.0,"['Mystery', 'Crime', 'Thriller']",3
8321,8911,Coffin Cemetery,Ron Ripley,51520.0,44.3,7.38,2.45,0.71,1.74,2019.0,"['Horror', 'Paranormal']",2
8322,8912,Tentacles and Teeth,Ariele Sieling,71093.0,56.99,7.24,3.14,1.09,2.05,2019.0,"['Fantasy', 'Young Adult', 'Science Fiction', 'Horror']",4
